,Call Strike,OI of Call,Change_oi in Call,Call ltp,Put Strike,OIPut,Change_oi in Put,Put ltp,Cost,Cost Per Lot,Arbitrage Diff,Arbitrage percent in Spot,Arbitrage percent in Cost
1432,48000.0,1586150.0,392300.0,2.35,41900.0,122175.0,6700.0,3.25,5.6,140.0,-6105.5999999999985,-13.512164732621532,-1090.285714285714
1433,47700.0,183125.0,123500.0,2.65,41600.0,48975.0,3025.0,2.95,5.6,140.0,-6105.5999999999985,-13.512164732621532,-1090.285714285714
1434,48500.0,500775.0,66400.0,2.05,42400.0,366900.0,138775.0,3.9,5.949999999999999,148.74999999999997,-6105.950000000004,-13.51293930967481,-1026.2100840336143
1435,46600.0,707075.0,208650.0,3.75,40500.0,623400.0,-57300.0,2.45,6.2,155.0,-6106.199999999997,-13.513492578998553,-984.870967741935
1436,49000.0,725275.0,75400.0,1.8,42900.0,295925.0,-1500.0,4.45,6.25,156.25,-6106.25,-13.513603232863314,-977.0
1437,49500.0,263600.0,32850.0,1.9,43400.0,526175.0,122600.0,5.25,7.15,178.75,-6107.1500000000015,-13.515595002428856,-854.1468531468533
1438,50000.0,814000.0,55875.0,1.6,43900.0,933925.0,-67175.0,6.25,7.85,196.25,-6107.8499999999985,-13.517144156535382,-778.0700636942673
1439,46100.0,1754375.0,698050.0,6.3,40000.0,1193800.0,-31675.0,2.25,8.55,213.75000000000003,-6108.550000000003,-13.518693310641922,-714.4502923976611
1440,50500.0,866975.0,-16225.0,1.3,44400.0,1870800.0,306325.0,11.65,12.950000000000001,323.75,-6112.950000000004,-13.52843085074012,-472.04247104247133
1441,45600.0,3584900.0,1722975.0,29.2,39500.0,626075.0,-63575.0,2.35,31.55,788.75,-6131.549999999996,-13.569594088427921,-194.3438985736924
1442,51000.0,265400.0,82300.0,1.25,44900.0,3096150.0,1801275.0,56.85,58.1,1452.5,-6158.0999999999985,-13.628351290611349,-105.99139414802063
1443,47300.0,187750.0,84475.0,2.65,41100.0,54650.0,-675.0,2.4,5.05,126.25,-6205.050000000003,-13.732255269613681,-1228.7227722772284
1444,47400.0,159775.0,129100.0,2.65,41200.0,111950.0,5625.0,2.45,5.1,127.49999999999999,-6205.0999999999985,-13.732365923478424,-1216.6862745098038
1445,47500.0,1491450.0,365200.0,2.6,41300.0,84750.0,9500.0,2.55,5.15,128.75,-6205.1500000000015,-13.732476577343183,-1204.8834951456313
1446,47600.0,161875.0,120925.0,2.6,41400.0,81025.0,21300.0,2.6,5.2,130.0,-6205.199999999997,-13.732587231207924,-1193.3076923076917
1447,47100.0,243325.0,97575.0,3.0,40900.0,48250.0,-2050.0,2.4,5.4,135.0,-6205.4000000000015,-13.733029846666945,-1149.1481481481483
1448,47200.0,484075.0,351400.0,2.9,41000.0,1042925.0,-5475.0,2.5,5.4,135.0,-6205.4000000000015,-13.733029846666945,-1149.1481481481483
1449,47700.0,183125.0,123500.0,2.65,41500.0,904000.0,-30350.0,2.85,5.5,137.5,-6205.5,-13.733251154396445,-1128.2727272727273
1450,48000.0,1586150.0,392300.0,2.35,41800.0,90525.0,25575.0,3.2,5.550000000000001,138.75000000000003,-6205.549999999996,-13.733361808261188,-1118.117117117116
1451,48500.0,500775.0,66400.0,2.05,42300.0,126550.0,18075.0,3.75,5.8,145.0,-6205.800000000003,-13.733915077584966,-1069.9655172413798
1452,46700.0,572675.0,147150.0,3.55,40500.0,623400.0,-57300.0,2.45,6.0,150.0,-6206.0,-13.734357693043966,-1034.3333333333333
1453,49000.0,725275.0,75400.0,1.8,42800.0,334875.0,53900.0,4.35,6.1499999999999995,153.75,-6206.1500000000015,-13.734689654638228,-1009.1300813008133
1454,49500.0,263600.0,32850.0,1.9,43300.0,509450.0,-79725.0,4.95,6.85,171.25,-6206.8499999999985,-13.736238808744753,-906.1094890510947
1455,50000.0,814000.0,55875.0,1.6,43800.0,1016200.0,196500.0,6.0,7.6,190.0,-6207.5999999999985,-13.737898616716034,-816.7894736842104
1456,46200.0,1691100.0,436775.0,5.45,40000.0,1193800.0,-31675.0,2.25,7.7,192.5,-6207.699999999997,-13.738119924445535,-806.1948051948048
1457,50500.0,866975.0,-16225.0,1.3,44300.0,2207225.0,112700.0,9.5,10.8,270.0,-6210.800000000003,-13.744980464060186,-575.0740740740744
1458,45700.0,3450825.0,1492750.0,18.95,39500.0,626075.0,-63575.0,2.35,21.3,532.5,-6221.299999999996,-13.768217775658131,-292.07981220657257
1459,51000.0,265400.0,82300.0,1.25,44800.0,3248775.0,820475.0,39.7,40.95,1023.7500000000001,-6240.949999999997,-13.811704744505754,-152.40415140415132
1460,45000.0,2440075.0,1173100.0,276.9,39000.0,925175.0,37475.0,2.25,279.15,6978.749999999999,-6279.1500000000015,-13.89624429717645,-22.49382052659861
1461,47500.0,1491450.0,365200.0,2.6,41200.0,111950.0,5625.0,2.45,5.050000000000001,126.25000000000001,-6305.049999999996,-13.95356299911808,-1248.5247524752465
1462,47400.0,159775.0,129100.0,2.65,41100.0,54650.0,-675.0,2.4,5.05,126.25,-6305.050000000003,-13.953562999118096,-1248.524752475248
1463,47300.0,187750.0,84475.0,2.65,41000.0,1042925.0,-5475.0,2.5,5.15,128.75,-6305.1500000000015,-13.953784306847597,-1224.3009708737866
1464,47600.0,161875.0,120925.0,2.6,41300.0,84750.0,9500.0,2.55,5.15,128.75,-6305.1500000000015,-13.953784306847597,-1224.3009708737866
1465,47700.0,183125.0,123500.0,2.65,41400.0,81025.0,21300.0,2.6,5.25,131.25,-6305.25,-13.954005614577097,-1201.0
1466,47200.0,484075.0,351400.0,2.9,40900.0,48250.0,-2050.0,2.4,5.3,132.5,-6305.300000000003,-13.954116268441858,-1189.6792452830196
1467,48000.0,1586150.0,392300.0,2.35,41700.0,75400.0,-9575.0,3.0,5.35,133.75,-6305.3499999999985,-13.954226922306601,-1178.5700934579438
1468,48500.0,500775.0,66400.0,2.05,42200.0,134075.0,-1125.0,3.6,5.65,141.25,-6305.6500000000015,-13.954890845495118,-1116.0442477876109
1469,46800.0,881225.0,373625.0,3.45,40500.0,623400.0,-57300.0,2.45,5.9,147.5,-6305.899999999994,-13.955444114818864,-1068.7966101694906
1470,49000.0,725275.0,75400.0,1.8,42700.0,458675.0,106650.0,4.15,5.95,148.75,-6305.950000000004,-13.955554768683639,-1059.8235294117653
1471,49500.0,263600.0,32850.0,1.9,43200.0,582400.0,-1400.0,4.8,6.699999999999999,167.49999999999997,-6306.700000000004,-13.957214576654922,-941.2985074626873
1472,46300.0,1066325.0,317750.0,4.85,40000.0,1193800.0,-31675.0,2.25,7.1,177.5,-6307.0999999999985,-13.958099807572927,-888.3239436619717
1473,50000.0,814000.0,55875.0,1.6,43700.0,720475.0,16325.0,5.8,7.4,185.0,-6307.4000000000015,-13.958763730761447,-852.3513513513515
1474,50500.0,866975.0,-16225.0,1.3,44200.0,1926050.0,372100.0,8.35,9.65,241.25,-6309.6500000000015,-13.963743154675296,-653.8497409326426
1475,45100.0,2374975.0,1930075.0,209.0,39000.0,925175.0,37475.0,2.25,211.25,5281.25,-6311.25,-13.967284078347364,-29.875739644970412
1476,45800.0,2359900.0,438450.0,13.05,39500.0,626075.0,-63575.0,2.35,15.4,385.0,-6315.4000000000015,-13.976468349121799,-410.0909090909092
1477,51000.0,265400.0,82300.0,1.25,44700.0,2593750.0,641550.0,28.35,29.6,740.0,-6329.5999999999985,-14.007894046711419,-213.83783783783778
1478,45200.0,5808700.0,4299350.0,150.55,39000.0,925175.0,37475.0,2.25,152.8,3820.0000000000005,-6352.800000000003,-14.059237439956455,-41.57591623036651
1479,47500.0,1491450.0,365200.0,2.6,41100.0,54650.0,-675.0,2.4,5.0,125.0,-6405.0,-14.174760074757753,-1281.0
1480,47600.0,161875.0,120925.0,2.6,41200.0,111950.0,5625.0,2.45,5.050000000000001,126.25000000000001,-6405.049999999996,-14.174870728622494,-1268.3267326732662
1481,47300.0,187750.0,84475.0,2.65,40900.0,48250.0,-2050.0,2.4,5.05,126.25,-6405.050000000003,-14.17487072862251,-1268.326732673268
1482,47400.0,159775.0,129100.0,2.65,41000.0,1042925.0,-5475.0,2.5,5.15,128.75,-6405.1500000000015,-14.17509203635201,-1243.7184466019419
1483,47700.0,183125.0,123500.0,2.65,41300.0,84750.0,9500.0,2.55,5.199999999999999,129.99999999999997,-6405.200000000004,-14.175202690216771,-1231.7692307692319
1484,48000.0,1586150.0,392300.0,2.35,41600.0,48975.0,3025.0,2.95,5.300000000000001,132.50000000000003,-6405.299999999996,-14.175423997946254,-1208.5471698113197
1485,48500.0,500775.0,66400.0,2.05,42100.0,105525.0,11875.0,3.45,5.5,137.5,-6405.5,-14.175866613405274,-1164.6363636363637
1486,46900.0,410125.0,78425.0,3.25,40500.0,623400.0,-57300.0,2.45,5.7,142.5,-6405.699999999997,-14.176309228864275,-1123.807017543859
1487,49000.0,725275.0,75400.0,1.8,42600.0,217300.0,-86650.0,4.05,5.85,146.25,-6405.850000000006,-14.176641190458552,-1095.0170940170951
1488,49500.0,263600.0,32850.0,1.9,43100.0,368625.0,30075.0,4.75,6.65,166.25,-6406.6500000000015,-14.178411652294578,-963.4060150375941
1489,46400.0,814075.0,259075.0,4.45,40000.0,1193800.0,-31675.0,2.25,6.7,167.5,-6406.699999999997,-14.178522306159321,-956.2238805970145
1490,50000.0,814000.0,55875.0,1.6,43600.0,1053625.0,-257725.0,5.65,7.25,181.25,-6407.25,-14.179739498671601,-883.7586206896551
1491,45300.0,5254300.0,3348375.0,105.3,39000.0,925175.0,37475.0,2.25,107.55,2688.75,-6407.550000000003,-14.180403421860122,-59.577405857740615
1492,50500.0,866975.0,-16225.0,1.3,44100.0,1127275.0,-178000.0,7.55,8.85,221.25,-6408.850000000006,-14.183280422343685,-724.1638418079103
1493,45900.0,1876100.0,583675.0,9.6,39500.0,626075.0,-63575.0,2.35,11.95,298.75,-6411.949999999997,-14.190140961958303,-536.5648535564851
1494,51000.0,265400.0,82300.0,1.25,44600.0,2667550.0,780250.0,20.15,21.4,535.0,-6421.4000000000015,-14.211054542396479,-300.0654205607477
1495,45400.0,4535250.0,2639075.0,69.9,39000.0,925175.0,37475.0,2.25,72.15,1803.7500000000002,-6472.1500000000015,-14.32336821511997,-89.70408870408872
1496,47600.0,161875.0,120925.0,2.6,41100.0,54650.0,-675.0,2.4,5.0,125.0,-6505.0,-14.396067804262167,-1301.0
1497,47400.0,159775.0,129100.0,2.65,40900.0,48250.0,-2050.0,2.4,5.05,126.25,-6505.050000000003,-14.396178458126926,-1288.1287128712877
1498,47700.0,183125.0,123500.0,2.65,41200.0,111950.0,5625.0,2.45,5.1,127.49999999999999,-6505.0999999999985,-14.396289111991667,-1275.5098039215684
1499,47500.0,1491450.0,365200.0,2.6,41000.0,1042925.0,-5475.0,2.5,5.1,127.49999999999999,-6505.0999999999985,-14.396289111991667,-1275.5098039215684
1500,48000.0,1586150.0,392300.0,2.35,41500.0,904000.0,-30350.0,2.85,5.2,130.0,-6505.199999999997,-14.39651041972117,-1250.9999999999993
1501,48500.0,500775.0,66400.0,2.05,42000.0,2472450.0,182925.0,3.45,5.5,137.5,-6505.5,-14.397174342909688,-1182.8181818181818
1502,47000.0,4486250.0,1178375.0,3.15,40500.0,623400.0,-57300.0,2.45,5.6,140.0,-6505.5999999999985,-14.397395650639188,-1161.7142857142856
1503,49000.0,725275.0,75400.0,1.8,42500.0,2811175.0,381875.0,3.9,5.7,142.5,-6505.700000000004,-14.397616958368706,-1141.3508771929833
1504,46500.0,4800650.0,1379750.0,4.2,40000.0,1193800.0,-31675.0,2.25,6.45,161.25,-6506.449999999997,-14.399276766339975,-1008.7519379844956
1505,49500.0,263600.0,32850.0,1.9,43000.0,4202375.0,-119300.0,4.65,6.550000000000001,163.75000000000003,-6506.550000000003,-14.399498074069491,-993.3664122137408
1506,50000.0,814000.0,55875.0,1.6,43500.0,3412600.0,721900.0,5.55,7.15,178.75,-6507.1500000000015,-14.400825920446515,-910.0909090909092
1507,50500.0,866975.0,-16225.0,1.3,44000.0,3446600.0,623950.0,7.1,8.4,210.0,-6508.4000000000015,-14.40359226706532,-774.809523809524
1508,46000.0,4340325.0,1180850.0,7.8,39500.0,626075.0,-63575.0,2.35,10.15,253.75,-6510.1500000000015,-14.407465152331648,-641.3940886699509
1509,51000.0,265400.0,82300.0,1.25,44500.0,4072275.0,646925.0,15.25,16.5,412.5,-6516.5,-14.421518193155174,-394.93939393939394
1510,45500.0,6027700.0,2723900.0,45.5,39000.0,925175.0,37475.0,2.25,47.75,1193.75,-6547.75,-14.490676858625303,-137.12565445026178
1511,48000.0,1586150.0,392300.0,2.35,41400.0,81025.0,21300.0,2.6,4.95,123.75,-6604.949999999997,-14.617264879901823,-1334.3333333333328
1512,47500.0,1491450.0,365200.0,2.6,40900.0,48250.0,-2050.0,2.4,5.0,125.0,-6605.0,-14.61737553376658,-1321.0
1513,47700.0,183125.0,123500.0,2.65,41100.0,54650.0,-675.0,2.4,5.05,126.25,-6605.050000000003,-14.61748618763134,-1307.9306930693076
1514,47600.0,161875.0,120925.0,2.6,41000.0,1042925.0,-5475.0,2.5,5.1,127.49999999999999,-6605.0999999999985,-14.617596841496084,-1295.1176470588234
1515,48500.0,500775.0,66400.0,2.05,41900.0,122175.0,6700.0,3.25,5.3,132.5,-6605.300000000003,-14.6180394569551,-1246.2830188679252
1516,47100.0,243325.0,97575.0,3.0,40500.0,623400.0,-57300.0,2.45,5.45,136.25,-6605.449999999997,-14.618371418549344,-1212.009174311926
1517,49000.0,725275.0,75400.0,1.8,42400.0,366900.0,138775.0,3.9,5.7,142.5,-6605.700000000004,-14.618924687873122,-1158.8947368421059
1518,46600.0,707075.0,208650.0,3.75,40000.0,1193800.0,-31675.0,2.25,6.0,150.0,-6606.0,-14.619588611061626,-1101.0
1519,49500.0,263600.0,32850.0,1.9,42900.0,295925.0,-1500.0,4.45,6.35,158.75,-6606.3499999999985,-14.620363188114888,-1040.3700787401574
1520,50000.0,814000.0,55875.0,1.6,43400.0,526175.0,122600.0,5.25,6.85,171.25,-6606.8499999999985,-14.62146972676241,-964.5036496350364
1521,50500.0,866975.0,-16225.0,1.3,43900.0,933925.0,-67175.0,6.25,7.55,188.75,-6607.550000000003,-14.62301888086895,-875.172185430464
1522,46100.0,1754375.0,698050.0,6.3,39500.0,626075.0,-63575.0,2.35,8.65,216.25,-6608.6500000000015,-14.625453265893496,-764.005780346821
1523,51000.0,265400.0,82300.0,1.25,44400.0,1870800.0,306325.0,11.65,12.9,322.5,-6612.9000000000015,-14.634858844397433,-512.6279069767443
1524,45600.0,3584900.0,1722975.0,29.2,39000.0,925175.0,37475.0,2.25,31.45,786.25,-6631.449999999997,-14.675911428220493,-210.8569157392686
1525,48000.0,1586150.0,392300.0,2.35,41300.0,84750.0,9500.0,2.55,4.9,122.50000000000001,-6704.9000000000015,-14.838461955541494,-1368.3469387755104
1526,47600.0,161875.0,120925.0,2.6,40900.0,48250.0,-2050.0,2.4,5.0,125.0,-6705.0,-14.838683263270996,-1341.0
1527,47700.0,183125.0,123500.0,2.65,41000.0,1042925.0,-5475.0,2.5,5.15,128.75,-6705.1500000000015,-14.839015224865257,-1301.970873786408
1528,48500.0,500775.0,66400.0,2.05,41800.0,90525.0,25575.0,3.2,5.25,131.25,-6705.25,-14.839236532594757,-1277.1904761904761
1529,47200.0,484075.0,351400.0,2.9,40500.0,623400.0,-57300.0,2.45,5.35,133.75,-6705.3499999999985,-14.839457840324258,-1253.3364485981306
1530,49000.0,725275.0,75400.0,1.8,42300.0,126550.0,18075.0,3.75,5.55,138.75,-6705.550000000003,-14.839900455783276,-1208.2072072072078
1531,46700.0,572675.0,147150.0,3.55,40000.0,1193800.0,-31675.0,2.25,5.8,145.0,-6705.800000000003,-14.840453725107036,-1156.172413793104
1532,49500.0,263600.0,32850.0,1.9,42800.0,334875.0,53900.0,4.35,6.25,156.25,-6706.25,-14.8414496098898,-1073.0
1533,50000.0,814000.0,55875.0,1.6,43300.0,509450.0,-79725.0,4.95,6.550000000000001,163.75000000000003,-6706.549999999996,-14.842113533078304,-1023.9007633587778
1534,50500.0,866975.0,-16225.0,1.3,43800.0,1016200.0,196500.0,6.0,7.3,182.5,-6707.300000000003,-14.843773341049605,-918.8082191780826
1535,46200.0,1691100.0,436775.0,5.45,39500.0,626075.0,-63575.0,2.35,7.800000000000001,195.00000000000003,-6707.799999999996,-14.844879879697109,-859.9743589743583
1536,51000.0,265400.0,82300.0,1.25,44300.0,2207225.0,112700.0,9.5,10.75,268.75,-6710.75,-14.851408457717499,-624.2558139534884
1537,45700.0,3450825.0,1492750.0,18.95,39000.0,925175.0,37475.0,2.25,21.2,530.0,-6721.199999999997,-14.874535115450705,-317.0377358490565
1538,45000.0,2440075.0,1173100.0,276.9,38500.0,502400.0,32600.0,2.05,278.95,6973.75,-6778.950000000004,-15.00234032923952,-24.301666965406003
1539,48000.0,1586150.0,392300.0,2.35,41200.0,111950.0,5625.0,2.45,4.800000000000001,120.00000000000001,-6804.799999999996,-15.059548377316393,-1417.6666666666656
1540,47700.0,183125.0,123500.0,2.65,40900.0,48250.0,-2050.0,2.4,5.05,126.25,-6805.050000000003,-15.06010164664017,-1347.5346534653472
1541,48500.0,500775.0,66400.0,2.05,41700.0,75400.0,-9575.0,3.0,5.05,126.25,-6805.050000000003,-15.06010164664017,-1347.5346534653472
1542,47300.0,187750.0,84475.0,2.65,40500.0,623400.0,-57300.0,2.45,5.1,127.49999999999999,-6805.0999999999985,-15.06021230050491,-1334.333333333333
1543,49000.0,725275.0,75400.0,1.8,42200.0,134075.0,-1125.0,3.6,5.4,135.0,-6805.4000000000015,-15.06087622369343,-1260.2592592592594
1544,46800.0,881225.0,373625.0,3.45,40000.0,1193800.0,-31675.0,2.25,5.7,142.5,-6805.699999999997,-15.061540146881935,-1193.9824561403502
1545,49500.0,263600.0,32850.0,1.9,42700.0,458675.0,106650.0,4.15,6.050000000000001,151.25000000000003,-6806.050000000003,-15.062314723935213,-1124.9669421487606
1546,50000.0,814000.0,55875.0,1.6,43200.0,582400.0,-1400.0,4.8,6.4,160.0,-6806.4000000000015,-15.063089300988475,-1063.5000000000002
1547,50500.0,866975.0,-16225.0,1.3,43700.0,720475.0,16325.0,5.8,7.1,177.5,-6807.100000000006,-15.064638455095016,-958.7464788732403
1548,46300.0,1066325.0,317750.0,4.85,39500.0,626075.0,-63575.0,2.35,7.199999999999999,179.99999999999997,-6807.199999999997,-15.0648597628245,-945.4444444444441
1549,51000.0,265400.0,82300.0,1.25,44200.0,1926050.0,372100.0,8.35,9.6,240.0,-6809.5999999999985,-15.070171148332609,-709.3333333333333
1550,45100.0,2374975.0,1930075.0,209.0,38500.0,502400.0,32600.0,2.05,211.05,5276.25,-6811.050000000003,-15.073380110410433,-32.272210376688
1551,45800.0,2359900.0,438450.0,13.05,39000.0,925175.0,37475.0,2.25,15.3,382.5,-6815.300000000003,-15.082785688914372,-445.4444444444446
1552,45200.0,5808700.0,4299350.0,150.55,38500.0,502400.0,32600.0,2.05,152.60000000000002,3815.0000000000005,-6852.600000000006,-15.165333472019524,-44.905635648754945
1553,48000.0,1586150.0,392300.0,2.35,41100.0,54650.0,-675.0,2.4,4.75,118.75,-6904.75,-15.280745452956063,-1453.6315789473683
1554,48500.0,500775.0,66400.0,2.05,41600.0,48975.0,3025.0,2.95,5.0,125.0,-6905.0,-15.281298722279823,-1381.0
1555,47400.0,159775.0,129100.0,2.65,40500.0,623400.0,-57300.0,2.45,5.1,127.49999999999999,-6905.0999999999985,-15.281520030009327,-1353.941176470588
1556,49000.0,725275.0,75400.0,1.8,42100.0,105525.0,11875.0,3.45,5.25,131.25,-6905.25,-15.281851991603585,-1315.2857142857142
1557,46900.0,410125.0,78425.0,3.25,40000.0,1193800.0,-31675.0,2.25,5.5,137.5,-6905.5,-15.282405260927348,-1255.5454545454545
1558,49500.0,263600.0,32850.0,1.9,42600.0,217300.0,-86650.0,4.05,5.949999999999999,148.74999999999997,-6905.950000000004,-15.283401145710126,-1160.6638655462193
1559,50000.0,814000.0,55875.0,1.6,43100.0,368625.0,30075.0,4.75,6.35,158.75,-6906.3499999999985,-15.284286376628131,-1087.6141732283463
1560,46400.0,814075.0,259075.0,4.45,39500.0,626075.0,-63575.0,2.35,6.800000000000001,170.00000000000003,-6906.799999999996,-15.285282261410895,-1015.7058823529404
1561,50500.0,866975.0,-16225.0,1.3,43600.0,1053625.0,-257725.0,5.65,6.95,173.75,-6906.950000000004,-15.28561422300517,-993.8057553956841
1562,45300.0,5254300.0,3348375.0,105.3,38500.0,502400.0,32600.0,2.05,107.35,2683.75,-6907.350000000006,-15.286499453923192,-64.34420121099214
1563,51000.0,265400.0,82300.0,1.25,44100.0,1127275.0,-178000.0,7.55,8.8,220.00000000000003,-6908.800000000003,-15.289708416001,-785.0909090909093
1564,45900.0,1876100.0,583675.0,9.6,39000.0,925175.0,37475.0,2.25,11.85,296.25,-6911.8499999999985,-15.296458301750873,-583.2784810126582
1565,45400.0,4535250.0,2639075.0,69.9,38500.0,502400.0,32600.0,2.05,71.95,1798.75,-6971.950000000004,-15.42946424718304,-96.89993050729679
1566,48000.0,1586150.0,392300.0,2.35,41000.0,1042925.0,-5475.0,2.5,4.85,121.24999999999999,-7004.8499999999985,-15.50227449018998,-1444.2989690721647
1567,48500.0,500775.0,66400.0,2.05,41500.0,904000.0,-30350.0,2.85,4.9,122.50000000000001,-7004.9000000000015,-15.502385144054736,-1429.5714285714287
1568,47500.0,1491450.0,365200.0,2.6,40500.0,623400.0,-57300.0,2.45,5.050000000000001,126.25000000000001,-7005.049999999996,-15.50271710564898,-1387.138613861385
1569,49000.0,725275.0,75400.0,1.8,42000.0,2472450.0,182925.0,3.45,5.25,131.25,-7005.25,-15.503159721108,-1334.3333333333333
1570,47000.0,4486250.0,1178375.0,3.15,40000.0,1193800.0,-31675.0,2.25,5.4,135.0,-7005.4000000000015,-15.503491682702261,-1297.2962962962965
1571,49500.0,263600.0,32850.0,1.9,42500.0,2811175.0,381875.0,3.9,5.8,145.0,-7005.800000000003,-15.50437691362028,-1207.8965517241384
1572,50000.0,814000.0,55875.0,1.6,43000.0,4202375.0,-119300.0,4.65,6.25,156.25,-7006.25,-15.505372798403044,-1121.0
1573,46500.0,4800650.0,1379750.0,4.2,39500.0,626075.0,-63575.0,2.35,6.550000000000001,163.75000000000003,-7006.549999999996,-15.506036721591549,-1069.7022900763352
1574,50500.0,866975.0,-16225.0,1.3,43500.0,3412600.0,721900.0,5.55,6.85,171.25,-7006.850000000006,-15.506700644780084,-1022.897810218979
1575,51000.0,265400.0,82300.0,1.25,44000.0,3446600.0,623950.0,7.1,8.35,208.75,-7008.3499999999985,-15.510020260722634,-839.323353293413
1576,46000.0,4340325.0,1180850.0,7.8,39000.0,925175.0,37475.0,2.25,10.05,251.25000000000003,-7010.050000000003,-15.513782492124218,-697.5174129353236
1577,45500.0,6027700.0,2723900.0,45.5,38500.0,502400.0,32600.0,2.05,47.55,1188.75,-7047.550000000003,-15.596772890688374,-148.2134595162987
1578,48500.0,500775.0,66400.0,2.05,41400.0,81025.0,21300.0,2.6,4.65,116.25000000000001,-7104.6500000000015,-15.723139604235392,-1527.8817204301076
1579,48000.0,1586150.0,392300.0,2.35,40900.0,48250.0,-2050.0,2.4,4.75,118.75,-7104.75,-15.723360911964892,-1495.7368421052631
1580,47600.0,161875.0,120925.0,2.6,40500.0,623400.0,-57300.0,2.45,5.050000000000001,126.25000000000001,-7105.049999999996,-15.724024835153397,-1406.940594059405
1581,49000.0,725275.0,75400.0,1.8,41900.0,122175.0,6700.0,3.25,5.05,126.25,-7105.050000000003,-15.724024835153413,-1406.9405940594065
1582,47100.0,243325.0,97575.0,3.0,40000.0,1193800.0,-31675.0,2.25,5.25,131.25,-7105.25,-15.724467450612414,-1353.3809523809523
1583,49500.0,263600.0,32850.0,1.9,42400.0,366900.0,138775.0,3.9,5.8,145.0,-7105.800000000003,-15.725684643124696,-1225.1379310344832
1584,50000.0,814000.0,55875.0,1.6,42900.0,295925.0,-1500.0,4.45,6.050000000000001,151.25000000000003,-7106.049999999996,-15.72623791244844,-1174.5537190082637
1585,46600.0,707075.0,208650.0,3.75,39500.0,626075.0,-63575.0,2.35,6.1,152.5,-7106.0999999999985,-15.7263485663132,-1164.934426229508
1586,50500.0,866975.0,-16225.0,1.3,43400.0,526175.0,122600.0,5.25,6.55,163.75,-7106.550000000003,-15.727344451095979,-1084.9694656488555
1587,51000.0,265400.0,82300.0,1.25,43900.0,933925.0,-67175.0,6.25,7.5,187.5,-7107.5,-15.729446874526264,-947.6666666666666
1588,46100.0,1754375.0,698050.0,6.3,39000.0,925175.0,37475.0,2.25,8.55,213.75000000000003,-7108.550000000003,-15.731770605686066,-831.4093567251465
1589,45600.0,3584900.0,1722975.0,29.2,38500.0,502400.0,32600.0,2.05,31.25,781.25,-7131.25,-15.782007460283562,-228.2
1590,48500.0,500775.0,66400.0,2.05,41300.0,84750.0,9500.0,2.55,4.6,114.99999999999999,-7204.600000000006,-15.944336679875063,-1566.2173913043491
1591,49000.0,725275.0,75400.0,1.8,41800.0,90525.0,25575.0,3.2,5.0,125.0,-7205.0,-15.945221910793068,-1441.0
1592,47700.0,183125.0,123500.0,2.65,40500.0,623400.0,-57300.0,2.45,5.1,127.49999999999999,-7205.0999999999985,-15.94544321852257,-1412.7647058823527
1593,47200.0,484075.0,351400.0,2.9,40000.0,1193800.0,-31675.0,2.25,5.15,128.75,-7205.1500000000015,-15.945553872387327,-1399.0582524271847
1594,49500.0,263600.0,32850.0,1.9,42300.0,126550.0,18075.0,3.75,5.65,141.25,-7205.6500000000015,-15.946660411034848,-1275.3362831858408
1595,46700.0,572675.0,147150.0,3.55,39500.0,626075.0,-63575.0,2.35,5.9,147.5,-7205.9000000000015,-15.94721368035861,-1221.3389830508477
1596,50000.0,814000.0,55875.0,1.6,42800.0,334875.0,53900.0,4.35,5.949999999999999,148.74999999999997,-7205.949999999997,-15.947324334223353,-1211.084033613445
1597,50500.0,866975.0,-16225.0,1.3,43300.0,509450.0,-79725.0,4.95,6.25,156.25,-7206.25,-15.947988257411874,-1153.0
1598,51000.0,265400.0,82300.0,1.25,43800.0,1016200.0,196500.0,6.0,7.25,181.25,-7207.25,-15.950201334706918,-994.1034482758621
1599,46200.0,1691100.0,436775.0,5.45,39000.0,925175.0,37475.0,2.25,7.7,192.5,-7207.699999999997,-15.951197219489682,-936.0649350649346
1600,45700.0,3450825.0,1492750.0,18.95,38500.0,502400.0,32600.0,2.05,21.0,525.0,-7221.0,-15.980631147513774,-343.85714285714283
1601,45000.0,2440075.0,1173100.0,276.9,38000.0,466575.0,54400.0,1.8,278.7,6967.5,-7278.700000000004,-16.10832570743783,-26.116612845353444
1602,48500.0,500775.0,66400.0,2.05,41200.0,111950.0,5625.0,2.45,4.5,112.5,-7304.5,-16.16542310164996,-1623.2222222222222
1603,49000.0,725275.0,75400.0,1.8,41700.0,75400.0,-9575.0,3.0,4.8,120.0,-7304.800000000003,-16.16608702483848,-1521.833333333334
1604,47300.0,187750.0,84475.0,2.65,40000.0,1193800.0,-31675.0,2.25,4.9,122.50000000000001,-7304.9000000000015,-16.166308332567983,-1490.7959183673472
1605,49500.0,263600.0,32850.0,1.9,42200.0,134075.0,-1125.0,3.6,5.5,137.5,-7305.5,-16.167636178945006,-1328.2727272727273
1606,50000.0,814000.0,55875.0,1.6,42700.0,458675.0,106650.0,4.15,5.75,143.75,-7305.75,-16.168189448268766,-1270.5652173913043
1607,46800.0,881225.0,373625.0,3.45,39500.0,626075.0,-63575.0,2.35,5.800000000000001,145.00000000000003,-7305.799999999996,-16.16830010213351,-1259.6206896551714
